customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent,age_outlier_flag,purchase_quantity_outlier_flag,price_per_unit_outlier_flag,total_spent_outlier_flag
2550,Unknown Customer,48.0,Unknown,188,Tofu,Dairy,,,12.55,,0,0,0,0
2551,John Davis,76.0,Scottbury,127,Almond Butter,Organic,2024-03-16,3.0,4.8,14.4,0,0,0,0
2552,Unknown Customer,48.0,Unknown,134,Granola,Vegetable,,,18.34,,0,0,0,0
2553,Michael Perry,30.0,Monicashire,180,Almond Butter,Vegetable,2024-02-24,3.0,6.19,18.57,0,0,0,0
2554,Kristine Roberts,22.0,Thomasborough,147,Organic Apples,Vegetable,2024-10-16,4.0,10.85,43.4,0,0,0,0
2555,Nathan Johnson,71.0,Amberchester,172,Fresh Milk,Dairy,2024-03-19,3.0,11.55,34.650000000000006,0,0,0,0
2556,Pamela Miller,25.0,Andrewsmouth,170,Tofu,Snack,2024-03-11,2.0,8.95,17.9,0,0,0,0
2557,Kelly Bird,18.0,North Kurt,176,Almond Butter,Snack,2024-06-13,3.0,12.36,37.08,0,0,0,0
2558,Ryan Donaldson,47.0,Lake Kathrynville,162,Granola,Snack,2024-01-06,2.0,1.54,3.08,0,0,0,0
2559,Kristina Hernandez Md,19.0,South Amystad,138,Almond Butter,Snack,2024-05-09,4.0,2.84,11.36,0,0,0,0
2560,Andrea Miller,43.0,Jacobfurt,154,Fresh Milk,Organic,2024-06-25,1.0,10.14,10.14,0,0,0,0
2561,Michael Greer,34.0,Mendezmouth,136,Tofu,Organic,2024-08-22,1.0,6.51,6.51,0,0,0,0
2562,David Moss,64.0,East Justinton,114,Organic Apples,Snack,2024-10-08,2.0,11.53,23.06,0,0,0,0
2563,Christopher Grant,72.0,Jonesburgh,142,Kale,Snack,2024-03-15,1.0,10.68,10.68,0,0,0,0
2564,Justin Lucero,25.0,New Joannaview,153,Tofu,Dairy,2024-02-13,4.0,6.37,25.48,0,0,0,0
2565,Robert Henson,65.0,Thompsonmouth,120,Tofu,Dairy,2024-08-22,3.0,4.05,12.15,0,0,0,0
2566,Sarah Miller,50.0,West Stacy,129,Granola,Vegetable,2024-08-07,1.0,5.22,5.22,0,0,0,0
2567,Anita Smith,36.0,Merrittshire,178,Organic Apples,Vegetable,2024-05-30,4.0,18.78,75.12,0,0,0,0
2568,Joseph Warner,77.0,North Andrea,171,Almond Butter,Organic,2024-03-04,3.0,12.73,38.19,0,0,0,0
2569,Olivia Harris,22.0,Schultzchester,194,Organic Apples,Organic,2024-08-31,2.0,2.33,4.66,0,0,0,0
2570,Timothy Martinez,35.0,Peterland,124,Almond Butter,Snack,2024-10-12,3.0,8.24,24.72,0,0,0,0
2571,Joyce Mann,71.0,Gordonmouth,142,Almond Butter,Vegetable,2024-05-27,156.0,2.68,418.08,0,1,0,1
2572,Raymond Andrews,41.0,New Jasonville,187,Tofu,Snack,2024-02-07,3.0,8.2,24.6,0,0,0,0
2573,Charles Romero,20.0,East Lisa,160,Tofu,Dairy,2024-03-09,2.0,2.13,4.26,0,0,0,0
2574,Dr. Anthony Walters,60.0,Port Maryside,187,Organic Apples,Dairy,2024-02-07,2.0,14.39,28.78,0,0,0,0
2575,Megan Adams,71.0,New Kyle,109,Granola,Dairy,2024-05-26,2.0,11.67,23.34,0,0,0,0
2576,Maria Jackson,25.0,West Eric,147,Almond Butter,Dairy,2024-08-08,4.0,17.56,70.24,0,0,0,0
2577,Dennis Terry,68.0,Port Zachary,124,Almond Butter,Organic,2024-09-15,1.0,19.56,19.56,0,0,0,0
2578,William Hicks,38.0,New John,128,Organic Apples,Organic,2024-01-03,4.0,5.59,22.36,0,0,0,0
2579,Victoria Miller,42.0,Lake Ianport,162,Organic Apples,Snack,2024-04-01,2.0,8.15,16.3,0,0,0,0
2580,Suzanne Porter,19.0,New Jamesberg,103,Kale,Snack,2024-10-05,1.0,17.06,17.06,0,0,0,0
2581,Shelby May,18.0,Lake Sean,180,Kale,Vegetable,2024-04-02,3.0,7.0,21.0,0,0,0,0
2582,James Horton,24.0,Prestonland,161,Almond Butter,Snack,2024-01-27,3.0,17.93,53.79,0,0,0,0
2583,Crystal Ortega,33.0,West Josephhaven,161,Kale,Organic,2024-09-20,2.0,18.17,36.34,0,0,0,0
2584,Thomas Gomez,74.0,Kochchester,191,Almond Butter,Vegetable,2024-10-17,2.0,19.47,38.94,0,0,0,0
2585,Lauren James,79.0,Hernandezhaven,158,Granola,Vegetable,2024-01-01,4.0,6.64,26.56,0,0,0,0
2586,Angela Lozano,73.0,North Nancy,146,Fresh Milk,Vegetable,2024-03-31,4.0,1.4,5.6,0,0,0,0
2587,Brett Lane,34.0,Estradaview,150,Granola,Vegetable,2024-04-25,2.0,5.01,10.02,0,0,0,0
2588,Edward Ward,71.0,South Julie,152,Tofu,Vegetable,2024-03-14,3.0,5.85,17.549999999999997,0,0,0,0
2589,Elizabeth Green,60.0,Ashleyborough,174,Tofu,Snack,2024-03-25,1.0,6.71,6.71,0,0,0,0
2590,Unknown Customer,48.0,Unknown,117,Granola,Vegetable,,,8.72,,0,0,0,0
2591,Sara Hanson,78.0,Vanyssatown,173,Almond Butter,Dairy,2024-11-06,1.0,6.15,6.15,0,0,0,0
2592,Diana Ruiz,79.0,East Kevinville,126,Granola,Dairy,2024-09-30,3.0,18.02,54.06,0,0,0,0
2593,Melissa Stevens,67.0,Riceside,168,Tofu,Organic,2024-06-30,4.0,16.68,66.72,0,0,0,0
2594,Ronald White,18.0,Port Luis,173,Granola,Organic,2024-08-12,1.0,13.36,13.36,0,0,0,0
2595,Denise Hughes,63.0,South Kristin,132,Organic Apples,Organic,2024-05-15,2.0,15.42,30.84,0,0,0,0
2596,Jocelyn Adams,22.0,East Richardhaven,155,Tofu,Dairy,2024-04-05,2.0,2.73,5.46,0,0,0,0
2597,Daniel Wallace,33.0,Lake Brian,179,Fresh Milk,Vegetable,2024-08-25,2.0,9.21,18.42,0,0,0,0
2598,John Reynolds,71.0,Singhton,107,Granola,Organic,2024-06-15,3.0,7.29,21.87,0,0,0,0
2599,Lisa Torres,65.0,Castroland,167,Fresh Milk,Organic,2024-03-26,3.0,14.99,44.97,0,0,0,0
2600,Unknown Customer,48.0,Unknown,187,Kale,Snack,,,9.13,,0,0,0,0
2601,Unknown Customer,48.0,Unknown,162,Kale,Snack,,,18.14,,0,0,0,0
2602,Erin White,58.0,Reidstad,131,Granola,Dairy,2024-03-12,4.0,15.65,62.6,0,0,0,0
2603,Kimberly Mcgrath,45.0,Juarville,100,Granola,Organic,2024-10-11,1.0,9.19,9.19,0,0,0,0
2604,Tiffany Bailey,79.0,South Sandraton,169,Kale,Vegetable,2024-06-08,1.0,19.49,19.49,0,0,0,0
2605,Mary Thompson,29.0,West Michael,130,Tofu,Organic,2024-08-27,2.0,16.41,32.82,0,0,0,0
2606,Crystal Rodriguez,21.0,Belltown,178,Almond Butter,Organic,2024-07-02,1.0,9.12,9.12,0,0,0,0
2607,Kevin Smith,57.0,Lake Sara,147,Fresh Milk,Vegetable,2024-07-23,3.0,1.51,4.53,0,0,0,0
2608,Jason Lopez,47.0,South Rachelmouth,125,Almond Butter,Vegetable,2024-03-09,4.0,16.26,65.04,0,0,0,0
2609,Corey Hood,45.0,Joelland,174,Organic Apples,Organic,2024-03-25,4.0,15.91,63.64,0,0,0,0
2610,Beth Hodges,21.0,Lake Alison,118,Fresh Milk,Organic,2024-02-08,4.0,10.8,43.2,0,0,0,0
2611,Lauren Donovan Dds,32.0,East Robert,150,Tofu,Vegetable,2024-07-08,4.0,15.58,62.32,0,0,0,0
2612,Linda Johnson,22.0,Chandlerborough,124,Organic Apples,Vegetable,2024-01-27,2.0,8.41,16.82,0,0,0,0
2613,Craig Jenkins,26.0,South Michelemouth,194,Granola,Vegetable,2024-06-13,4.0,8.19,32.76,0,0,0,0
2614,Allison Goodwin,37.0,Lake Jessicastad,103,Fresh Milk,Dairy,2024-01-14,3.0,12.89,38.67,0,0,0,0
2615,Daniel Booth,23.0,Stevensport,186,Almond Butter,Snack,2024-01-26,4.0,14.26,57.04,0,0,0,0
2616,Robert Stafford,24.0,East Joyce,100,Organic Apples,Vegetable,2024-04-14,3.0,9.78,29.34,0,0,0,0
2617,Thomas Alexander,40.0,New Matthewshire,132,Tofu,Dairy,2024-03-04,2.0,12.76,25.52,0,0,0,0
2618,Lance Trujillo,79.0,Simonhaven,166,Granola,Organic,2024-10-10,3.0,18.39,55.17,0,0,0,0
2619,Robert Carrillo,76.0,Stephanieport,134,Tofu,Dairy,2024-06-01,3.0,16.66,49.98,0,0,0,0
2620,Mary Harris,62.0,West Josephside,116,Almond Butter,Organic,2024-05-25,3.0,8.8,26.4,0,0,0,0
2621,Unknown Customer,48.0,Unknown,166,Kale,Snack,,,3.28,,0,0,0,0
2622,Alex Smith,40.0,North Cheryl,138,Tofu,Vegetable,2024-10-11,1.0,18.62,18.62,0,0,0,0
2623,Keith Wood,33.0,North Amy,133,Kale,Vegetable,2024-02-18,3.0,10.74,32.22,0,0,0,0
2624,Elizabeth Evans,55.0,North Sandramouth,165,Granola,Organic,2024-02-29,1.0,16.07,16.07,0,0,0,0
2625,Amber Gonzalez,21.0,West Kellymouth,150,Organic Apples,Snack,2024-07-09,3.0,6.73,20.19,0,0,0,0
2626,Christopher Montoya,50.0,East Laurieberg,121,Fresh Milk,Snack,2024-06-30,2.0,12.4,24.8,0,0,0,0
2627,Lauren Austin,32.0,Riosstad,176,Tofu,Snack,2024-04-14,4.0,3.89,15.56,0,0,0,0
2628,Bryan Golden,70.0,Tammymouth,169,Granola,Vegetable,2024-07-03,1.0,4.31,4.31,0,0,0,0
2629,Eric Avila,62.0,Sellersborough,147,Organic Apples,Vegetable,2024-03-19,176.0,14.89,2620.6400000000003,0,1,0,1
2630,David Stanton,48.0,Kevinport,107,Almond Butter,Snack,2024-09-23,3.0,5.65,16.950000000000003,0,0,0,0
2631,Jennifer Rivera,45.0,South Williamberg,193,Fresh Milk,Dairy,2024-07-20,4.0,14.24,56.96,0,0,0,0
2632,Daniel Rios,35.0,Rosefort,139,Fresh Milk,Dairy,2024-08-24,1.0,14.75,14.75,0,0,0,0
2633,Laura Morales,22.0,Hoflmanstad,111,Almond Butter,Organic,2024-04-26,3.0,4.74,14.22,0,0,0,0
2634,Samuel Holt,60.0,Melissaview,166,Granola,Organic,2024-07-05,2.0,14.62,29.24,0,0,0,0
2635,Mr. Tom Snow,59.0,West Rebecca,180,Almond Butter,Snack,2024-02-04,4.0,6.28,25.12,0,0,0,0
2636,Janet Torres,62.0,South Suzannefurt,118,Kale,Snack,2024-06-07,2.0,14.43,28.86,0,0,0,0
2637,Michele Parker,75.0,Joelmouth,191,Tofu,Vegetable,2024-06-30,4.0,18.05,72.2,0,0,0,0
2638,Unknown Customer,48.0,Unknown,117,Fresh Milk,Organic,,,11.8,,0,0,0,0
2639,Kaitlin Cardenas,58.0,Figueroastad,189,Fresh Milk,Dairy,2024-03-25,2.0,6.67,13.34,0,0,0,0
2640,Mr. Maurice Reed,24.0,Lake Tony,127,Kale,Snack,2024-06-17,2.0,6.08,12.16,0,0,0,0
2641,Bobby Williams,28.0,Mercadoton,118,Organic Apples,Vegetable,2024-05-06,123.0,7.62,937.26,0,1,0,1
2642,Kimberly Taylor,72.0,Samuelberg,161,Granola,Vegetable,2024-01-11,3.0,17.9,53.7,0,0,0,0
2643,Clinton Fleming,79.0,Robertmouth,113,Tofu,Snack,2024-10-23,3.0,7.69,23.07,0,0,0,0
2644,Unknown Customer,48.0,Unknown,171,Organic Apples,Organic,,,6.37,,0,0,0,0
2645,Andre Becker,50.0,New Jessica,196,Kale,Dairy,2024-03-24,3.0,15.65,46.95,0,0,0,0
2646,Angela Woodward,56.0,Jenniferberg,127,Kale,Organic,2024-07-18,1.0,17.82,17.82,0,0,0,0
2647,Edward Meyer,55.0,East Cynthiaberg,194,Almond Butter,Snack,2024-03-06,3.0,16.91,50.73,0,0,0,0
2648,Joshua Johnson,22.0,Jennachester,116,Granola,Vegetable,2024-03-12,4.0,17.59,70.36,0,0,0,0
2649,Joshua Washington,59.0,Thompsonmouth,193,Fresh Milk,Organic,2024-02-14,1.0,14.71,14.71,0,0,0,0
2650,Jessica Raymond,44.0,Rhondachester,171,Kale,Vegetable,2024-10-25,2.0,6.87,13.74,0,0,0,0
2651,Danielle Dixon,56.0,Wellsberg,140,Organic Apples,Vegetable,2024-04-13,3.0,3.19,9.57,0,0,0,0
2652,Julie Davis,32.0,Fishermouth,159,Tofu,Vegetable,2024-04-04,1.0,1.41,1.41,0,0,0,0
2653,Harry Liu,52.0,New Robertland,121,Organic Apples,Snack,2024-02-19,2.0,15.51,31.02,0,0,0,0
2654,Scott Sheppard,64.0,New Diane,162,Organic Apples,Snack,2024-09-12,1.0,10.95,10.95,0,0,0,0
2655,Kelly Green,65.0,Hollyshire,173,Organic Apples,Snack,2024-02-03,3.0,5.38,16.14,0,0,0,0
2656,Laura Pena,27.0,West Davidmouth,181,Almond Butter,Vegetable,2024-08-21,2.0,9.17,18.34,0,0,0,0
2657,Brittany Lopez,62.0,Lake Dianeberg,102,Granola,Dairy,2024-03-06,3.0,11.95,35.849999999999994,0,0,0,0
2658,Lauren Jones,76.0,Port Coryland,134,Granola,Vegetable,2024-06-25,4.0,1.01,4.04,0,0,0,0
2659,Jocelyn Gomez,30.0,Guerrerotown,124,Organic Apples,Vegetable,2024-02-07,2.0,9.89,19.78,0,0,0,0
2660,John Harris,28.0,Lake Matthewshire,195,Organic Apples,Organic,2024-07-31,2.0,7.44,14.88,0,0,0,0
2661,Cynthia Moore,48.0,Alexandermouth,180,Organic Apples,Dairy,2024-10-14,1.0,3.55,3.55,0,0,0,0
2662,Thomas Jones,37.0,North Thomas,129,Almond Butter,Snack,2024-07-28,1.0,1.63,1.63,0,0,0,0
2663,Laura Holmes,77.0,North Lori,110,Tofu,Organic,2024-02-26,3.0,11.58,34.74,0,0,0,0
2664,Christine Henderson,68.0,New Christineland,161,Fresh Milk,Organic,2024-04-09,4.0,9.87,39.48,0,0,0,0
2665,Sean Garrison,52.0,Port Hollyhaven,148,Granola,Snack,2024-08-27,3.0,14.96,44.88,0,0,0,0
2666,Amber Price,76.0,Alyssamouth,130,Fresh Milk,Snack,2024-04-12,1.0,1.14,1.14,0,0,0,0
2667,Unknown Customer,48.0,Unknown,194,Organic Apples,Snack,,,16.27,,0,0,0,0
2668,James Murphy,40.0,Berryside,184,Almond Butter,Dairy,2024-03-29,3.0,1.65,4.949999999999999,0,0,0,0
2669,Unknown Customer,48.0,Unknown,111,Almond Butter,Vegetable,,,10.51,,0,0,0,0
2670,Breanna Smith,67.0,West Elizabethberg,184,Almond Butter,Vegetable,2024-09-06,3.0,17.6,52.8,0,0,0,0
2671,Unknown Customer,48.0,Unknown,112,Organic Apples,Organic,,,12.77,,0,0,0,0
2672,Anne Wheeler,54.0,Jennybury,141,Kale,Snack,2024-05-30,2.0,18.1,36.2,0,0,0,0
2673,Angela Miller,34.0,Johnsonshire,114,Granola,Organic,2024-01-06,2.0,15.42,30.84,0,0,0,0
2674,Debra Wilcox,32.0,Aliciaport,199,Organic Apples,Dairy,2024-01-09,1.0,2.61,2.61,0,0,0,0
2675,Paul Lyons,18.0,Moniquefurt,188,Fresh Milk,Organic,2024-03-27,4.0,12.46,49.84,0,0,0,0
2676,Eric Foster,23.0,West Davidview,197,Granola,Snack,2024-01-24,3.0,10.65,31.950000000000003,0,0,0,0
2677,Lori Hobbs,38.0,Smithtown,136,Tofu,Vegetable,2024-02-18,4.0,9.29,37.16,0,0,0,0
2678,Christopher Wilson,48.0,Lake Scott,189,Almond Butter,Vegetable,2024-04-01,1.0,256.68,256.68,0,0,1,1
2679,Gregory Snyder,21.0,North Jessica,172,Tofu,Organic,2024-03-07,3.0,9.45,28.35,0,0,0,0
2680,Kevin Lopez,73.0,Shannonshire,126,Fresh Milk,Dairy,2024-04-01,4.0,11.41,45.64,0,0,0,0
2681,Austin Frank,40.0,Henryland,102,Tofu,Dairy,2024-10-12,2.0,19.67,39.34,0,0,0,0
2682,Jeffrey Carr,29.0,Lake Mark,181,Organic Apples,Snack,2024-05-15,4.0,9.66,38.64,0,0,0,0
2683,Linda Myers,67.0,East Darlene,198,Tofu,Organic,2024-10-24,1.0,12.25,12.25,0,0,0,0
2684,Brenda Ortiz,71.0,Kevinburgh,112,Organic Apples,Dairy,2024-06-27,4.0,10.55,42.2,0,0,0,0
2685,Molly Fisher,37.0,East Bridget,153,Granola,Organic,2024-02-07,1.0,6.17,6.17,0,0,0,0
2686,Mariah Stanley,76.0,Fergusonmouth,144,Kale,Dairy,2024-04-09,4.0,17.02,68.08,0,0,0,0
2687,Timothy Booker,28.0,Port Maryfurt,171,Almond Butter,Organic,2024-08-18,3.0,1.35,4.050000000000001,0,0,0,0
2688,Abigail Velez,18.0,Schmittbury,159,Kale,Organic,2024-05-05,4.0,17.01,68.04,0,0,0,0
2689,John Christensen,50.0,Guzmanchester,133,Tofu,Snack,2024-07-25,4.0,14.59,58.36,0,0,0,0
2690,Elizabeth Smith,21.0,Gregorytown,158,Almond Butter,Vegetable,2024-02-23,3.0,15.77,47.31,0,0,0,0
2691,Maria James,57.0,Williamstad,191,Organic Apples,Organic,2024-10-05,4.0,3.09,12.36,0,0,0,0
2692,Ashley Rice,47.0,Alexanderland,181,Granola,Dairy,2024-02-23,3.0,12.96,38.88,0,0,0,0
2693,Julie Harris,79.0,New Annetteport,192,Almond Butter,Dairy,2024-08-13,4.0,2.57,10.28,0,0,0,0
2694,Unknown Customer,48.0,Unknown,170,Organic Apples,Snack,,,6.84,,0,0,0,0
2695,Colin Porter,66.0,West Allen,106,Kale,Vegetable,2024-06-12,3.0,16.12,48.36,0,0,0,0
2696,Sergio Newman,27.0,Jayside,151,Tofu,Vegetable,2024-08-21,1.0,8.57,8.57,0,0,0,0
2697,Sylvia Snyder,29.0,Hansontown,184,Tofu,Organic,2024-04-27,3.0,17.0,51.0,0,0,0,0
2698,Nancy Robinson,46.0,Howardberg,175,Organic Apples,Vegetable,2024-08-06,1.0,9.52,9.52,0,0,0,0
2699,Brenda Thomas,52.0,Lisafort,152,Kale,Snack,2024-03-04,1.0,3.87,3.87,0,0,0,0
2700,James Smith,78.0,Terrellhaven,127,Fresh Milk,Snack,2024-01-14,1.0,13.02,13.02,0,0,0,0
2701,Janice Rhodes,61.0,Port Carlos,178,Kale,Vegetable,2024-05-18,2.0,8.74,17.48,0,0,0,0
2702,Lisa Jones,46.0,Anthonytown,128,Kale,Vegetable,2024-09-05,4.0,12.44,49.76,0,0,0,0
2703,Sandra Simmons,51.0,North Elizabethmouth,138,Tofu,Snack,2024-08-17,3.0,16.83,50.49,0,0,0,0
2704,Randy Gallegos,53.0,Heathershire,106,Fresh Milk,Dairy,2024-02-06,1.0,9.86,9.86,0,0,0,0
2705,Jillian Pollard Md,36.0,Barbarastad,192,Almond Butter,Dairy,2024-02-22,1.0,18.67,18.67,0,0,0,0
2706,John Cummings,64.0,South Benjaminfort,115,Almond Butter,Dairy,2024-09-14,4.0,10.21,40.84,0,0,0,0
2707,Mary Sampson,78.0,Lake Julie,143,Granola,Vegetable,2024-08-26,4.0,17.86,71.44,0,0,0,0
2708,Emily Bennett,27.0,Trujilloborough,105,Tofu,Organic,2024-04-18,2.0,17.33,34.66,0,0,0,0
2709,Raven Tran,34.0,Clarkville,128,Almond Butter,Dairy,2024-04-12,1.0,17.69,17.69,0,0,0,0
2710,Kathryn Rice,35.0,West Kenneth,160,Almond Butter,Snack,2024-05-18,2.0,14.4,28.8,0,0,0,0
2711,Tony Edwards,60.0,West Williambury,107,Organic Apples,Snack,2024-01-09,1.0,14.16,14.16,0,0,0,0
2712,Isaac Randall,41.0,Sosamouth,128,Tofu,Organic,2024-10-21,1.0,3.24,3.24,0,0,0,0
2713,Christopher Acevedo,68.0,Reedbury,134,Fresh Milk,Vegetable,2024-09-21,2.0,6.38,12.76,0,0,0,0
2714,Laura Goodman,69.0,North Stacy,182,Tofu,Snack,2024-09-17,2.0,15.88,31.76,0,0,0,0
2715,Natasha Rogers,49.0,East Michellemouth,150,Fresh Milk,Vegetable,2024-08-01,132.0,11.67,1540.44,0,1,0,1
2716,William Wright,20.0,Harringtonberg,102,Almond Butter,Vegetable,2024-09-04,3.0,11.0,33.0,0,0,0,0
2717,Taylor Cooper,22.0,Lewisview,106,Organic Apples,Dairy,2024-01-04,2.0,1.2,2.4,0,0,0,0
2718,Lisa West,39.0,West Timothy,123,Kale,Organic,2024-03-16,4.0,7.07,28.28,0,0,0,0
2719,Dr. Kimberly Sherman,18.0,Port Jeffrey,188,Granola,Organic,2024-02-17,2.0,9.72,19.44,0,0,0,0
2720,Rachel Coleman,38.0,Angelaborough,163,Tofu,Snack,2024-01-25,3.0,6.06,18.18,0,0,0,0
2721,Unknown Customer,48.0,Unknown,188,Organic Apples,Vegetable,,,15.25,,0,0,0,0
2722,Richard Burnett,48.0,Phelpschester,144,Almond Butter,Vegetable,2024-10-25,2.0,9.88,19.76,0,0,0,0
2723,Tina Kelly,68.0,East Michelle,154,Tofu,Snack,2024-03-14,1.0,10.02,10.02,0,0,0,0
2724,Daniel Vaughn,51.0,Butlerton,191,Organic Apples,Organic,2024-07-03,4.0,376.99,1507.96,0,0,1,1
2725,James Richard,57.0,Loweside,168,Fresh Milk,Organic,2024-05-10,4.0,7.7,30.8,0,0,0,0
2726,Nicholas Baxter,55.0,Deborahland,155,Tofu,Dairy,2024-01-09,2.0,16.19,32.38,0,0,0,0
2727,Mr. Fernando Ochoa,79.0,Ericshire,176,Kale,Organic,2024-11-08,4.0,7.8,31.2,0,0,0,0
2728,Sharon White,70.0,Leeton,132,Almond Butter,Vegetable,2024-03-12,3.0,16.58,49.74,0,0,0,0
2729,Jerry Tran,73.0,Alvinview,113,Tofu,Dairy,2024-01-29,4.0,13.21,52.84,0,0,0,0
2730,Paul Garcia,44.0,Claytontown,134,Granola,Snack,2024-02-12,2.0,14.69,29.38,0,0,0,0
2731,Emily Stanley,70.0,Rileyland,148,Granola,Snack,2024-03-15,4.0,8.09,32.36,0,0,0,0
2732,Daniel Garner,25.0,West Lisaview,174,Organic Apples,Organic,2024-02-11,198.0,15.55,3078.9,0,1,0,1
2733,Nicole Reeves,39.0,West Amy,119,Granola,Organic,2024-06-28,1.0,6.85,6.85,0,0,0,0
2734,Crystal Fernandez,63.0,West Jennifer,134,Almond Butter,Vegetable,2024-07-22,4.0,3.0,12.0,0,0,0,0
2735,Kimberly Allen,32.0,Wendyborough,184,Granola,Snack,2024-09-17,4.0,15.83,63.32,0,0,0,0
2736,Maria Gray,23.0,Gardnerberg,176,Granola,Vegetable,2024-02-27,2.0,12.6,25.2,0,0,0,0
2737,Lauren Brady,20.0,Perezfort,163,Organic Apples,Snack,2024-10-20,1.0,11.39,11.39,0,0,0,0
2738,Robert Watkins,68.0,Port Robertport,184,Granola,Organic,2024-08-18,4.0,1.73,6.92,0,0,0,0
2739,Troy Kramer,62.0,Taylorport,182,Kale,Dairy,2024-03-23,4.0,7.02,28.08,0,0,0,0
2740,Joshua Hill,25.0,West Melissa,157,Organic Apples,Organic,2024-07-14,3.0,6.79,20.37,0,0,0,0
2741,Alexis Richmond,59.0,Evansborough,105,Fresh Milk,Vegetable,2024-01-14,2.0,17.53,35.06,0,0,0,0
2742,Jennifer Howard,48.0,Lake Miguelborough,157,Fresh Milk,Dairy,2024-05-12,4.0,8.48,33.92,0,0,0,0
2743,Unknown Customer,48.0,Unknown,109,Kale,Snack,,,5.19,,0,0,0,0
2744,Kelsey Crosby,32.0,Espinozaland,195,Organic Apples,Snack,2024-02-15,2.0,1.78,3.56,0,0,0,0
2745,Nicholas Huff,65.0,Johnfort,150,Kale,Vegetable,2024-01-30,3.0,9.01,27.03,0,0,0,0
2746,Mr. Gerald Soto,72.0,Markport,100,Almond Butter,Organic,2024-04-19,1.0,1.74,1.74,0,0,0,0
2747,Bryan Ramirez,69.0,West Lisafurt,125,Kale,Dairy,2024-09-24,2.0,1.86,3.72,0,0,0,0
2748,Karen Stephens,59.0,South Valeriehaven,125,Fresh Milk,Dairy,2024-09-08,2.0,3.57,7.14,0,0,0,0
2749,Tyrone Garrett,49.0,Josephview,154,Kale,Organic,2024-02-25,2.0,2.85,5.7,0,0,0,0
2750,Christina Nichols,37.0,Meyerton,192,Granola,Dairy,2024-07-03,3.0,5.65,16.950000000000003,0,0,0,0
2751,Charles Hunt,57.0,New Joshuamouth,183,Fresh Milk,Snack,2024-01-03,2.0,18.71,37.42,0,0,0,0
2752,Audrey Lucas,29.0,Lake Cynthia,187,Fresh Milk,Organic,2024-10-03,2.0,15.31,30.62,0,0,0,0
2753,Mary Beltran,51.0,Lake Kevinborough,156,Organic Apples,Dairy,2024-01-01,4.0,11.4,45.6,0,0,0,0
2754,Amber Brown,37.0,Alexanderborough,110,Granola,Dairy,2024-01-13,2.0,16.98,33.96,0,0,0,0
2755,Jon Jordan,46.0,Lake Leslie,143,Organic Apples,Vegetable,2024-01-15,4.0,12.3,49.2,0,0,0,0
2756,Tammy Graham,42.0,Lake Eric,148,Organic Apples,Vegetable,2024-05-18,2.0,10.81,21.62,0,0,0,0
2757,Mikayla Thompson,27.0,Brettton,198,Kale,Dairy,2024-03-25,3.0,6.46,19.38,0,0,0,0
2758,Ryan Yates,48.0,Mcdonaldside,198,Tofu,Snack,2024-03-25,2.0,3.07,6.14,0,0,0,0
2759,Michael Martin,65.0,Murraystad,148,Fresh Milk,Snack,2024-09-23,3.0,3.44,10.32,0,0,0,0
2760,Patricia Martin,58.0,Nancyview,194,Organic Apples,Vegetable,2024-04-08,1.0,6.6,6.6,0,0,0,0
2761,Rebekah Walton,74.0,South Kristinside,131,Kale,Dairy,2024-07-19,3.0,10.96,32.88,0,0,0,0
2762,Mr. Brian Long,72.0,Gutierrezburgh,186,Organic Apples,Vegetable,2024-02-24,177.0,18.89,3343.53,0,1,0,1
2763,Unknown Customer,48.0,Unknown,116,Kale,Vegetable,,,9.32,,0,0,0,0
2764,Michael Valdez,47.0,Patrickberg,162,Almond Butter,Organic,2024-03-28,3.0,11.71,35.13,0,0,0,0
2765,Jennifer Williams,33.0,North Deanna,114,Granola,Vegetable,2024-01-15,2.0,11.13,22.26,0,0,0,0
2766,Kevin Roth,78.0,Wadeport,183,Almond Butter,Vegetable,2024-08-06,1.0,2.73,2.73,0,0,0,0
2767,Jacqueline Harrison,37.0,North Anthonyport,179,Granola,Vegetable,2024-04-14,4.0,8.33,33.32,0,0,0,0
2768,Cindy Bean,25.0,Lake Patricia,182,Kale,Organic,2024-02-27,2.0,3.47,6.94,0,0,0,0
2769,James Bell,75.0,Howelltown,103,Almond Butter,Organic,2024-09-08,3.0,13.27,39.81,0,0,0,0
2770,Rebecca Andrews,43.0,Lake Mark,107,Granola,Vegetable,2024-05-15,2.0,2.79,5.58,0,0,0,0
2771,Vernon Vang,40.0,Jaimechester,178,Organic Apples,Vegetable,2024-09-20,2.0,11.32,22.64,0,0,0,0
2772,Mathew Gonzalez,66.0,East Mollyborough,106,Kale,Dairy,2024-05-26,1.0,6.81,6.81,0,0,0,0
2773,Howard Jackson,35.0,Larsonside,191,Almond Butter,Organic,2024-10-16,1.0,2.53,2.53,0,0,0,0
2774,Ryan Fisher,36.0,West Robert,184,Organic Apples,Organic,2024-08-22,2.0,4.81,9.62,0,0,0,0
2775,Mary Levine,27.0,Riceshire,157,Kale,Dairy,2024-07-16,2.0,12.04,24.08,0,0,0,0
2776,Rachel Smith,62.0,Santosbury,169,Organic Apples,Snack,2024-05-20,4.0,3.31,13.24,0,0,0,0
